order_id,customer_id,product_id,quantity,amount,status,payment_method,city,created_at
ORD000541,CUST0147,PROD039,1,4219.91,completed,EMI,Delhi,2026-05-03 18:24:00
ORD000542,CUST0070,PROD027,2,7127.42,completed,Net Banking,Pune,2026-05-03 17:45:00
ORD000543,CUST0078,PROD012,3,3359.68,completed,UPI,Chennai,2026-05-03 22:53:00
ORD000544,CUST0129,PROD010,1,4005.18,completed,Debit Card,Jaipur,2026-05-03 10:28:00
ORD000545,CUST0026,PROD034,1,3858.93,completed,Net Banking,Chennai,2026-05-03 17:49:00
ORD000546,CUST0030,PROD001,1,-4330.81,completed,UPI,Surat,2026-05-03 09:29:00
ORD000547,CUST0134,PROD050,1,278.39,completed,Credit Card,Mumbai,2026-05-03 10:21:00
ORD000548,CUST0050,PROD019,2,3276.72,completed,Credit Card,Ahmedabad,2026-05-03 17:40:00
ORD000549,CUST0004,PROD040,1,1404.5,completed,UPI,Chennai,2026-05-03 11:17:00
ORD000550,CUST0181,PROD019,1,750.71,completed,Net Banking,Delhi,2026-05-03 19:35:00
ORD000551,CUST0013,PROD009,2,5451.71,completed,UPI,Delhi,2026-05-03 17:39:00
ORD000552,CUST0181,PROD039,1,1989.99,failed,Debit Card,Surat,2026-05-03 20:03:00
ORD000553,CUST0195,PROD043,1,1030.83,pending,UPI,Ahmedabad,2026-05-03 19:19:00
ORD000554,CUST0120,PROD007,2,9204.92,completed,Debit Card,Ahmedabad,2026-05-03 12:05:00
ORD000555,CUST0067,PROD024,1,4483.72,completed,Credit Card,Pune,2026-05-03 15:14:00
ORD000556,CUST0090,PROD031,1,2402.91,completed,Net Banking,Hyderabad,2026-05-03 22:31:00
ORD000557,CUST0104,PROD046,1,2564.35,pending,Credit Card,Jaipur,2026-05-03 19:38:00
ORD000558,CUST0152,PROD027,1,2331.83,completed,Net Banking,Jaipur,2026-05-03 10:50:00
ORD000559,CUST0178,PROD038,1,1736.54,completed,Debit Card,Surat,2026-05-03 13:30:00
ORD000560,CUST0172,PROD005,1,906.77,completed,EMI,Ahmedabad,2026-05-03 18:34:00
ORD000561,CUST0025,PROD029,1,1660.62,completed,Debit Card,Delhi,2026-05-03 11:37:00
ORD000562,CUST0098,PROD021,0,7736.3,completed,UPI,Delhi,2026-05-03 11:43:00
ORD000563,CUST0194,PROD041,1,2924.8,pending,Net Banking,Bangalore,2026-05-03 14:52:00
ORD000564,CUST0115,PROD013,1,3097.08,completed,Credit Card,Hyderabad,2026-05-03 22:34:00
ORD000565,CUST0089,PROD006,2,4403.8,completed,EMI,Jaipur,2026-05-03 17:58:00
ORD000566,CUST0095,PROD036,0,1506.21,returned,UPI,Jaipur,2026-05-03 20:54:00
ORD000567,CUST0061,PROD028,2,8670.23,completed,Debit Card,Pune,2026-05-03 19:07:00
ORD000568,CUST0170,PROD012,1,2748.34,completed,Net Banking,Jaipur,2026-05-03 20:25:00
ORD000569,CUST0040,PROD019,2,8415.63,returned,Net Banking,Bangalore,2026-05-03 20:53:00
ORD000570,CUST0125,PROD043,1,762.78,completed,Net Banking,Delhi,2026-05-03 08:04:00
ORD000571,CUST0179,PROD039,2,8615.51,failed,EMI,Bangalore,2026-05-03 12:41:00
ORD000572,CUST0099,PROD023,1,4109.35,completed,Debit Card,Surat,2026-05-03 22:32:00
ORD000573,CUST0183,PROD033,1,3668.02,completed,EMI,Surat,2026-05-03 08:36:00
ORD000574,CUST0181,PROD024,3,8587.02,completed,Debit Card,Delhi,2026-05-03 19:02:00
ORD000575,,PROD050,1,4918.72,completed,EMI,Delhi,2026-05-03 12:46:00
ORD000576,CUST0172,PROD005,1,3721.35,completed,EMI,Surat,2026-05-03 10:15:00
ORD000577,CUST0200,PROD001,1,-1750.55,completed,EMI,Ahmedabad,2026-05-03 17:39:00
ORD000578,CUST0076,PROD019,1,4889.91,completed,EMI,Hyderabad,2026-05-03 18:26:00
ORD000579,CUST0147,PROD004,1,2911.8,completed,Credit Card,Surat,2026-05-03 16:03:00
ORD000580,CUST0020,PROD018,1,677.77,completed,EMI,Hyderabad,2026-05-03 08:18:00
ORD000581,CUST0155,PROD012,1,3720.07,failed,Net Banking,Ahmedabad,2026-05-03 16:54:00
ORD000582,CUST0061,PROD032,1,3923.51,completed,EMI,Mumbai,2026-05-03 19:51:00
ORD000583,CUST0040,PROD032,3,8993.83,completed,Debit Card,Kolkata,2026-05-03 18:05:00
ORD000584,CUST0054,PROD037,1,3205.99,completed,Credit Card,Mumbai,2026-05-03 15:42:00
ORD000585,CUST0119,PROD026,2,619.98,completed,Debit Card,Jaipur,2026-05-03 16:48:00
ORD000586,CUST0068,PROD010,1,1980.85,completed,Debit Card,Mumbai,2026-05-03 15:24:00
ORD000587,CUST0081,PROD034,1,1940.92,completed,UPI,Delhi,2026-05-03 17:59:00
ORD000588,CUST0070,PROD022,1,4594.31,completed,UPI,Hyderabad,2026-05-03 19:54:00
ORD000589,CUST0188,PROD044,1,3758.0,completed,Net Banking,Jaipur,2026-05-03 20:29:00
ORD000590,CUST0141,PROD001,1,940.59,completed,UPI,Mumbai,2026-05-03 18:43:00
ORD000591,CUST0090,PROD015,1,3443.22,completed,Credit Card,Chennai,2026-05-03 21:06:00
ORD000592,CUST0153,PROD043,1,331.57,failed,Net Banking,Surat,2026-05-03 09:01:00
ORD000593,CUST0155,PROD009,3,1432.84,completed,EMI,Bangalore,2026-05-03 11:45:00
ORD000594,CUST0170,PROD005,1,1508.11,completed,Credit Card,Kolkata,2026-05-03 11:44:00
ORD000595,CUST0199,PROD004,1,416.29,completed,Credit Card,Mumbai,2026-05-03 18:16:00
ORD000405,CUST0126,PROD013,1,2230.85,completed,Net Banking,Ahmedabad,2026-05-03 16:52:00
ORD000404,CUST0158,PROD042,1,2184.71,completed,Debit Card,Hyderabad,2026-05-03 11:09:00
ORD000403,CUST0065,PROD050,1,2878.16,completed,Debit Card,Bangalore,2026-05-03 11:02:00
ORD000402,CUST0039,PROD045,1,1982.89,completed,Debit Card,Surat,2026-05-03 08:59:00
ORD000401,CUST0123,PROD028,1,-3866.4,completed,UPI,Jaipur,2026-05-03 08:32:00
