order_id,customer_id,product_id,quantity,amount,status,payment_method,city,created_at
ORD000228,CUST0012,PROD026,1,2603.08,completed,Debit Card,Hyderabad,2026-05-02 09:11:00
ORD000229,CUST0095,PROD013,1,2310.89,completed,Credit Card,Surat,2026-05-02 17:20:00
ORD000230,CUST0198,PROD050,1,4860.7,completed,EMI,Chennai,2026-05-02 15:29:00
ORD000231,CUST0139,PROD023,2,336.71,completed,UPI,Pune,2026-05-02 12:00:00
ORD000232,CUST0187,PROD020,1,4252.58,completed,EMI,Chennai,2026-05-02 08:48:00
ORD000233,CUST0037,PROD046,3,14592.5,completed,UPI,Chennai,2026-05-02 21:31:00
ORD000234,CUST0192,PROD006,2,4638.73,completed,EMI,Bangalore,2026-05-02 21:44:00
ORD000235,CUST0170,PROD009,1,358.3,completed,Credit Card,Pune,2026-05-02 20:04:00
ORD000236,CUST0116,PROD018,2,3329.89,completed,Net Banking,Bangalore,2026-05-02 20:44:00
ORD000237,CUST0081,PROD027,1,2275.36,completed,Credit Card,Chennai,2026-05-02 11:09:00
ORD000238,CUST0024,PROD011,1,4269.79,pending,Credit Card,Surat,2026-05-02 22:19:00
ORD000239,CUST0024,PROD046,2,3345.16,completed,Credit Card,Kolkata,2026-05-02 09:13:00
ORD000240,CUST0045,PROD002,1,4109.44,returned,Debit Card,Jaipur,2026-05-02 09:43:00
ORD000241,CUST0036,PROD008,1,4029.29,completed,Net Banking,Bangalore,2026-05-02 15:06:00
ORD000242,CUST0166,PROD006,1,3447.11,completed,Credit Card,Delhi,2026-05-02 14:52:00
ORD000243,CUST0033,PROD006,1,3247.64,failed,Credit Card,Delhi,2026-05-02 08:04:00
ORD000244,CUST0111,PROD047,1,4624.45,completed,UPI,Kolkata,2026-05-02 09:29:00
ORD000245,CUST0071,PROD018,1,4546.11,completed,Net Banking,Mumbai,2026-05-02 21:11:00
ORD000246,CUST0141,PROD031,1,2089.36,completed,Credit Card,Kolkata,2026-05-02 15:41:00
ORD000247,CUST0135,PROD016,1,4429.03,completed,EMI,Mumbai,2026-05-02 12:26:00
ORD000248,CUST0125,PROD023,1,2424.44,failed,EMI,Pune,2026-05-02 20:50:00
ORD000249,CUST0057,PROD002,1,1628.44,failed,Credit Card,Mumbai,2026-05-02 20:17:00
ORD000250,CUST0060,PROD011,1,2940.75,completed,Net Banking,Hyderabad,2026-05-02 23:33:00
ORD000251,CUST0100,PROD023,3,3408.26,failed,Net Banking,Bangalore,2026-05-02 09:48:00
ORD000252,CUST0092,PROD038,1,3703.62,completed,Credit Card,Surat,2026-05-02 15:37:00
ORD000253,CUST0127,PROD035,2,8383.3,completed,Debit Card,Mumbai,2026-05-02 12:36:00
ORD000254,CUST0135,PROD031,1,1133.1,completed,EMI,Chennai,2026-05-02 10:03:00
ORD000255,CUST0083,PROD004,1,4597.96,completed,EMI,Bangalore,2026-05-02 12:21:00
ORD000256,CUST0019,PROD024,1,1856.2,completed,Debit Card,Surat,2026-05-02 11:54:00
ORD000257,CUST0041,PROD047,1,725.44,failed,Debit Card,Pune,2026-05-02 11:21:00
ORD000258,CUST0158,PROD023,3,10449.37,completed,EMI,Bangalore,2026-05-02 13:45:00
ORD000259,CUST0046,PROD047,1,1507.86,completed,EMI,Kolkata,2026-05-02 20:19:00
ORD000260,CUST0157,PROD015,1,4609.14,completed,UPI,Ahmedabad,2026-05-02 09:11:00
ORD000261,CUST0082,PROD011,1,1228.08,completed,UPI,Pune,2026-05-02 12:21:00
ORD000262,CUST0018,PROD023,1,1285.23,completed,UPI,Mumbai,2026-05-02 22:00:00
ORD000263,CUST0043,PROD027,1,2127.28,completed,Debit Card,Pune,2026-05-02 09:24:00
ORD000264,CUST0148,PROD042,2,7908.43,completed,Net Banking,Bangalore,2026-05-02 20:06:00
ORD000265,CUST0006,PROD021,1,215.39,completed,UPI,Delhi,2026-05-02 22:04:00
ORD000266,CUST0020,PROD036,2,1692.95,failed,UPI,Pune,2026-05-02 18:10:00
ORD000267,CUST0043,PROD039,1,4715.09,failed,Net Banking,Mumbai,2026-05-02 23:45:00
ORD000268,CUST0179,PROD036,1,990.42,completed,EMI,Hyderabad,2026-05-02 11:21:00
ORD000269,CUST0147,PROD036,1,295.7,pending,Net Banking,Mumbai,2026-05-02 17:19:00
ORD000270,CUST0170,PROD041,1,1508.02,completed,Net Banking,Delhi,2026-05-02 19:00:00
ORD000271,CUST0021,PROD031,1,1494.47,pending,Credit Card,Kolkata,2026-05-02 08:13:00
ORD000272,CUST0165,PROD035,2,2723.54,completed,Credit Card,Kolkata,2026-05-02 23:31:00
ORD000273,CUST0120,PROD017,1,1353.32,completed,Credit Card,Surat,2026-05-02 19:11:00
ORD000274,CUST0022,PROD043,1,3353.97,completed,EMI,Kolkata,2026-05-02 09:09:00
ORD000275,CUST0134,PROD027,1,1966.18,returned,Debit Card,Surat,2026-05-02 15:35:00
ORD000276,CUST0183,PROD003,1,2004.28,completed,EMI,Surat,2026-05-02 15:30:00
ORD000277,CUST0043,PROD014,2,4545.49,pending,Net Banking,Mumbai,2026-05-02 12:07:00
ORD000278,CUST0161,PROD010,3,6615.59,pending,Credit Card,Pune,2026-05-02 21:05:00
ORD000279,CUST0084,PROD018,1,2016.91,completed,UPI,Surat,2026-05-02 10:05:00
ORD000280,CUST0151,PROD038,1,783.59,completed,UPI,Delhi,2026-05-02 21:07:00
ORD000281,CUST0089,PROD027,1,2701.39,completed,Debit Card,Surat,2026-05-02 11:50:00
ORD000282,CUST0159,PROD039,1,2044.72,completed,Debit Card,Mumbai,2026-05-02 23:02:00
ORD000283,CUST0013,PROD048,2,6936.09,completed,Credit Card,Pune,2026-05-02 20:56:00
ORD000284,CUST0072,PROD032,2,3100.24,pending,UPI,Chennai,2026-05-02 08:21:00
ORD000285,CUST0083,PROD018,3,6730.19,completed,EMI,Delhi,2026-05-02 12:19:00
ORD000286,CUST0190,PROD032,1,4128.65,completed,Credit Card,Mumbai,2026-05-02 14:28:00
ORD000287,CUST0035,PROD050,1,2558.64,pending,EMI,Mumbai,2026-05-02 13:04:00
ORD000288,CUST0015,PROD016,2,2087.2,completed,UPI,Pune,2026-05-02 13:12:00
ORD000289,CUST0102,PROD041,1,2347.88,failed,UPI,Chennai,2026-05-02 14:17:00
ORD000290,CUST0122,PROD038,1,929.04,completed,Credit Card,Bangalore,2026-05-02 19:31:00
ORD000291,CUST0008,PROD025,2,994.88,completed,EMI,Chennai,2026-05-02 16:47:00
ORD000292,CUST0167,PROD027,1,1073.32,completed,UPI,Ahmedabad,2026-05-02 15:41:00
ORD000293,CUST0058,PROD017,1,4014.28,completed,Credit Card,Hyderabad,2026-05-02 12:41:00
ORD000294,CUST0065,PROD014,1,1776.11,completed,EMI,Surat,2026-05-02 21:57:00
ORD000295,CUST0170,PROD024,1,2581.99,completed,EMI,Surat,2026-05-02 20:37:00
ORD000296,CUST0087,PROD018,1,2434.61,completed,Credit Card,Hyderabad,2026-05-02 17:19:00
ORD000297,CUST0015,PROD039,1,3839.1,completed,Credit Card,Bangalore,2026-05-02 17:12:00
ORD000298,CUST0108,PROD026,1,1513.24,completed,UPI,Surat,2026-05-02 08:41:00
ORD000299,CUST0137,PROD041,1,1150.7,pending,Credit Card,Jaipur,2026-05-02 14:21:00
ORD000300,CUST0143,PROD012,1,3305.19,completed,Debit Card,Bangalore,2026-05-02 17:54:00
ORD000301,CUST0047,PROD044,2,7652.89,failed,UPI,Chennai,2026-05-02 16:46:00
ORD000302,CUST0085,PROD024,1,1570.07,completed,Credit Card,Ahmedabad,2026-05-02 19:14:00
ORD000303,CUST0149,PROD040,1,3190.26,completed,Net Banking,Jaipur,2026-05-02 11:30:00
ORD000304,CUST0106,PROD004,1,2672.7,pending,Net Banking,Bangalore,2026-05-02 11:55:00
ORD000305,CUST0118,PROD010,1,2868.55,completed,Net Banking,Delhi,2026-05-02 14:21:00
ORD000306,CUST0163,PROD004,1,925.28,completed,Credit Card,Chennai,2026-05-02 23:21:00
ORD000307,CUST0196,PROD050,1,2473.41,completed,EMI,Kolkata,2026-05-02 13:36:00
ORD000308,CUST0002,PROD003,1,2413.13,completed,Credit Card,Mumbai,2026-05-02 21:25:00
ORD000309,CUST0174,PROD001,2,1986.71,completed,Net Banking,Chennai,2026-05-02 18:48:00
ORD000310,CUST0151,PROD020,1,1948.57,completed,UPI,Hyderabad,2026-05-02 19:19:00
ORD000311,CUST0087,PROD028,1,3002.03,failed,Net Banking,Pune,2026-05-02 17:29:00
ORD000312,CUST0104,PROD002,1,866.17,completed,Net Banking,Chennai,2026-05-02 23:22:00
ORD000313,CUST0183,PROD042,1,659.65,pending,Debit Card,Hyderabad,2026-05-02 08:37:00
ORD000314,CUST0168,PROD002,3,9980.25,completed,UPI,Kolkata,2026-05-02 09:38:00
ORD000315,CUST0180,PROD010,1,1301.05,completed,UPI,Hyderabad,2026-05-02 22:24:00
ORD000316,CUST0160,PROD039,1,2625.53,completed,Debit Card,Delhi,2026-05-02 21:42:00
ORD000317,CUST0051,PROD039,1,576.01,completed,Credit Card,Jaipur,2026-05-02 11:18:00
ORD000318,CUST0011,PROD036,1,1511.99,completed,Net Banking,Ahmedabad,2026-05-02 14:22:00
ORD000319,CUST0029,PROD037,1,3374.58,completed,Net Banking,Delhi,2026-05-02 18:15:00
ORD000320,CUST0165,PROD015,1,4528.66,completed,Credit Card,Hyderabad,2026-05-02 10:46:00
ORD000321,CUST0011,PROD019,1,914.77,completed,Credit Card,Kolkata,2026-05-02 22:03:00
ORD000322,CUST0003,PROD009,2,8913.89,completed,Net Banking,Pune,2026-05-02 11:06:00
ORD000323,CUST0188,PROD006,1,3127.94,completed,Credit Card,Bangalore,2026-05-02 19:57:00
ORD000324,CUST0099,PROD045,1,2309.87,pending,Debit Card,Bangalore,2026-05-02 11:25:00
ORD000325,CUST0041,PROD007,1,340.3,completed,EMI,Ahmedabad,2026-05-02 11:08:00
ORD000326,CUST0157,PROD002,1,3906.86,pending,Net Banking,Ahmedabad,2026-05-02 22:11:00
ORD000327,CUST0017,PROD017,2,4462.81,completed,UPI,Jaipur,2026-05-02 23:07:00
ORD000328,CUST0177,PROD045,2,5239.09,completed,Debit Card,Chennai,2026-05-02 15:42:00
ORD000329,CUST0039,PROD036,1,3224.95,failed,EMI,Mumbai,2026-05-02 23:22:00
ORD000330,CUST0121,PROD032,2,5105.12,pending,UPI,Ahmedabad,2026-05-02 08:41:00
ORD000331,CUST0130,PROD015,1,1426.88,completed,Debit Card,Kolkata,2026-05-02 18:15:00
ORD000332,CUST0115,PROD006,1,4016.24,pending,Debit Card,Pune,2026-05-02 15:05:00
ORD000333,CUST0104,PROD027,1,137.96,completed,EMI,Mumbai,2026-05-02 11:31:00
ORD000334,CUST0078,PROD033,1,3114.38,completed,Debit Card,Pune,2026-05-02 10:50:00
ORD000335,CUST0117,PROD022,1,1153.44,completed,EMI,Surat,2026-05-02 19:52:00
ORD000336,CUST0030,PROD007,1,3593.77,completed,Net Banking,Mumbai,2026-05-02 23:45:00
ORD000337,CUST0075,PROD036,2,9647.89,completed,UPI,Mumbai,2026-05-02 18:22:00
ORD000338,CUST0185,PROD027,1,3598.44,completed,EMI,Chennai,2026-05-02 13:31:00
ORD000339,CUST0118,PROD013,2,3989.68,completed,UPI,Kolkata,2026-05-02 14:07:00
ORD000340,CUST0032,PROD050,1,3377.1,failed,Debit Card,Surat,2026-05-02 09:59:00
ORD000341,CUST0142,PROD028,1,3694.26,pending,Debit Card,Jaipur,2026-05-02 12:31:00
ORD000342,CUST0033,PROD007,1,3665.95,completed,EMI,Surat,2026-05-02 13:44:00
ORD000343,CUST0156,PROD045,2,4244.78,completed,Credit Card,Kolkata,2026-05-02 18:32:00
ORD000344,CUST0106,PROD039,1,710.19,completed,EMI,Hyderabad,2026-05-02 18:18:00
ORD000345,CUST0056,PROD013,1,2790.23,completed,Credit Card,Pune,2026-05-02 18:45:00
ORD000346,CUST0129,PROD035,1,4793.72,completed,Credit Card,Delhi,2026-05-02 12:45:00
ORD000347,CUST0171,PROD046,1,2874.66,completed,EMI,Hyderabad,2026-05-02 19:35:00
ORD000348,CUST0098,PROD010,1,577.03,completed,UPI,Chennai,2026-05-02 21:51:00
ORD000349,CUST0175,PROD017,1,4918.49,completed,UPI,Hyderabad,2026-05-02 16:48:00
ORD000350,CUST0116,PROD007,1,1825.48,completed,EMI,Chennai,2026-05-02 14:48:00
ORD000351,CUST0179,PROD019,1,3994.33,completed,UPI,Kolkata,2026-05-02 20:15:00
ORD000352,CUST0081,PROD036,3,14640.97,completed,Credit Card,Chennai,2026-05-02 20:26:00
ORD000353,CUST0182,PROD042,1,3187.25,completed,EMI,Jaipur,2026-05-02 22:53:00
ORD000354,CUST0115,PROD012,1,1007.81,returned,UPI,Bangalore,2026-05-02 14:49:00
ORD000355,CUST0110,PROD018,1,1917.13,completed,Net Banking,Bangalore,2026-05-02 13:47:00
ORD000356,CUST0040,PROD003,1,3562.96,completed,Credit Card,Surat,2026-05-02 16:00:00
ORD000357,CUST0170,PROD020,2,6194.53,completed,EMI,Jaipur,2026-05-02 09:49:00
ORD000358,CUST0057,PROD012,1,1623.4,completed,EMI,Bangalore,2026-05-02 19:04:00
ORD000359,CUST0057,PROD014,1,505.13,completed,Credit Card,Pune,2026-05-02 21:34:00
ORD000360,CUST0122,PROD036,3,9331.47,pending,UPI,Delhi,2026-05-02 17:13:00
ORD000361,CUST0160,PROD016,1,3229.21,returned,Credit Card,Kolkata,2026-05-02 19:28:00
ORD000362,CUST0007,PROD034,1,3633.68,pending,Credit Card,Jaipur,2026-05-02 11:24:00
ORD000363,CUST0050,PROD021,1,4496.49,completed,UPI,Bangalore,2026-05-02 22:31:00
ORD000364,CUST0199,PROD014,1,3368.16,pending,Debit Card,Delhi,2026-05-02 08:40:00
ORD000365,CUST0190,PROD050,2,8798.51,completed,UPI,Bangalore,2026-05-02 14:34:00
ORD000366,CUST0019,PROD004,1,237.54,completed,Credit Card,Jaipur,2026-05-02 08:29:00
ORD000367,CUST0105,PROD025,2,9118.77,completed,Debit Card,Kolkata,2026-05-02 10:36:00
ORD000368,CUST0002,PROD042,1,635.61,completed,UPI,Surat,2026-05-02 18:01:00
ORD000369,CUST0129,PROD007,2,3641.23,completed,Credit Card,Surat,2026-05-02 09:44:00
ORD000370,CUST0102,PROD043,1,2216.5,completed,Net Banking,Jaipur,2026-05-02 10:18:00
ORD000371,CUST0140,PROD019,1,3994.01,returned,Net Banking,Hyderabad,2026-05-02 15:08:00
ORD000372,CUST0032,PROD003,1,2797.6,completed,EMI,Kolkata,2026-05-02 19:00:00
ORD000373,CUST0186,PROD023,1,3720.08,completed,EMI,Bangalore,2026-05-02 10:19:00
ORD000374,CUST0050,PROD008,1,4182.0,completed,EMI,Mumbai,2026-05-02 13:11:00
ORD000375,CUST0018,PROD017,1,1488.73,completed,EMI,Ahmedabad,2026-05-02 22:41:00
ORD000376,CUST0026,PROD019,1,3294.59,completed,Net Banking,Pune,2026-05-02 18:22:00
ORD000377,CUST0178,PROD038,1,3314.14,completed,EMI,Pune,2026-05-02 23:28:00
ORD000378,CUST0057,PROD046,1,1600.41,completed,Debit Card,Hyderabad,2026-05-02 18:27:00
ORD000379,CUST0123,PROD030,1,1691.24,completed,Credit Card,Ahmedabad,2026-05-02 19:08:00
ORD000380,CUST0072,PROD009,1,455.77,failed,Net Banking,Hyderabad,2026-05-02 11:11:00
ORD000381,CUST0130,PROD041,1,142.22,completed,EMI,Surat,2026-05-02 10:46:00
ORD000382,CUST0142,PROD017,1,4536.2,completed,EMI,Ahmedabad,2026-05-02 20:49:00
ORD000383,CUST0151,PROD047,1,4462.62,pending,Net Banking,Ahmedabad,2026-05-02 12:23:00
ORD000384,CUST0062,PROD040,1,102.43,completed,EMI,Bangalore,2026-05-02 10:25:00
ORD000385,CUST0169,PROD010,1,4746.12,completed,Debit Card,Pune,2026-05-02 22:10:00
ORD000386,CUST0068,PROD024,1,1197.16,completed,Net Banking,Jaipur,2026-05-02 09:14:00
ORD000387,CUST0012,PROD003,1,2300.49,returned,Credit Card,Delhi,2026-05-02 19:24:00
ORD000388,CUST0146,PROD012,1,2914.23,completed,Debit Card,Pune,2026-05-02 16:53:00
ORD000389,CUST0058,PROD034,1,4864.74,completed,Credit Card,Ahmedabad,2026-05-02 10:33:00
ORD000390,CUST0036,PROD029,1,2534.09,completed,UPI,Jaipur,2026-05-02 23:56:00
ORD000391,CUST0155,PROD046,1,828.92,pending,Net Banking,Kolkata,2026-05-02 16:13:00
ORD000392,CUST0123,PROD014,1,3392.39,completed,Debit Card,Mumbai,2026-05-02 18:46:00
ORD000393,CUST0035,PROD041,1,2982.12,completed,EMI,Bangalore,2026-05-02 15:02:00
ORD000394,CUST0104,PROD039,1,941.19,returned,UPI,Hyderabad,2026-05-02 09:10:00
ORD000395,CUST0124,PROD011,1,4964.24,completed,Debit Card,Surat,2026-05-02 10:13:00
ORD000396,CUST0160,PROD043,1,3849.08,completed,Net Banking,Pune,2026-05-02 12:50:00
ORD000397,CUST0099,PROD009,1,1187.58,completed,Net Banking,Jaipur,2026-05-02 22:38:00
ORD000398,CUST0122,PROD040,1,526.68,completed,EMI,Jaipur,2026-05-02 21:52:00
ORD000399,CUST0155,PROD035,1,695.13,pending,Debit Card,Jaipur,2026-05-02 11:05:00
ORD000400,CUST0110,PROD015,2,7006.66,failed,Debit Card,Kolkata,2026-05-02 21:23:00
