order_id,customer_id,product_id,quantity,amount,status,payment_method,city,created_at
ORD000022,CUST0028,PROD024,1,13675.42,completed,EMI,Kolkata,2026-05-01 22:53:00
ORD000023,CUST0086,PROD048,2,102514.48,completed,UPI,Jaipur,2026-05-01 10:25:00
ORD000024,CUST0187,PROD050,1,52731.6,returned,Net Banking,Chennai,2026-05-01 11:33:00
ORD000025,CUST0195,PROD012,1,90558.65,completed,UPI,Bangalore,2026-05-01 11:09:00
ORD000026,CUST0175,PROD049,1,87130.48,failed,EMI,Surat,2026-05-01 23:29:00
ORD000027,CUST0018,PROD021,3,69204.39,completed,Credit Card,Hyderabad,2026-05-01 18:55:00
ORD000028,CUST0010,PROD020,1,69530.5,completed,Credit Card,Delhi,2026-05-01 09:22:00
ORD000029,CUST0142,PROD025,1,69675.39,returned,UPI,Ahmedabad,2026-05-01 10:39:00
ORD000030,CUST0016,PROD033,1,23053.73,completed,Credit Card,Delhi,2026-05-01 14:20:00
ORD000031,CUST0135,PROD029,1,148652.41,completed,Net Banking,Pune,2026-05-01 13:02:00
ORD000032,CUST0174,PROD027,1,116282.49,completed,Credit Card,Delhi,2026-05-01 19:58:00
ORD000033,CUST0186,PROD025,1,42979.97,pending,EMI,Bangalore,2026-05-01 18:06:00
ORD000034,CUST0080,PROD010,1,137553.6,returned,Debit Card,Bangalore,2026-05-01 18:05:00
ORD000035,CUST0033,PROD042,1,118853.46,completed,EMI,Delhi,2026-05-01 10:19:00
ORD000036,CUST0055,PROD024,1,46675.48,completed,Debit Card,Chennai,2026-05-01 21:32:00
ORD000037,CUST0026,PROD019,1,126742.04,completed,EMI,Jaipur,2026-05-01 15:08:00
ORD000038,CUST0153,PROD050,1,92895.7,completed,Net Banking,Bangalore,2026-05-01 09:42:00
ORD000039,CUST0185,PROD027,1,54962.76,completed,Debit Card,Surat,2026-05-01 13:46:00
ORD000040,CUST0062,PROD029,1,35483.44,completed,Debit Card,Chennai,2026-05-01 17:48:00
ORD000041,CUST0073,PROD029,2,139042.32,completed,EMI,Jaipur,2026-05-01 19:43:00
ORD000042,CUST0065,PROD052,2,181794.38,completed,Debit Card,Pune,2026-05-01 21:10:00
ORD000043,CUST0022,PROD055,2,38278.66,completed,Credit Card,Ahmedabad,2026-05-01 11:45:00
ORD000044,CUST0090,PROD015,1,122597.14,failed,Debit Card,Mumbai,2026-05-01 12:53:00
ORD000045,CUST0096,PROD025,1,149181.54,completed,Credit Card,Delhi,2026-05-01 20:32:00
ORD000046,CUST0121,PROD003,1,43388.47,completed,Net Banking,Ahmedabad,2026-05-01 18:50:00
ORD000047,CUST0056,PROD006,1,3341.08,pending,EMI,Surat,2026-05-01 22:39:00
ORD000048,CUST0013,PROD016,1,45522.1,completed,EMI,Ahmedabad,2026-05-01 21:07:00
ORD000049,CUST0005,PROD032,2,179424.98,completed,EMI,Chennai,2026-05-01 10:07:00
ORD000050,CUST0147,PROD040,1,53246.0,completed,UPI,Jaipur,2026-05-01 12:18:00
ORD000051,CUST0130,PROD035,3,229036.47,completed,Debit Card,Ahmedabad,2026-05-01 19:04:00
ORD000052,CUST0005,PROD024,1,38420.71,completed,UPI,Pune,2026-05-01 09:40:00
ORD000053,CUST0189,PROD007,1,115839.46,completed,Net Banking,Mumbai,2026-05-01 15:46:00
ORD000054,CUST0200,PROD042,1,26675.82,completed,Debit Card,Bangalore,2026-05-01 19:34:00
ORD000055,CUST0052,PROD030,1,6029.08,completed,Net Banking,Mumbai,2026-05-01 12:04:00
ORD000056,CUST0140,PROD026,1,148373.84,completed,UPI,Chennai,2026-05-01 18:59:00
ORD000057,CUST0085,PROD004,2,259873.68,completed,Credit Card,Kolkata,2026-05-01 17:22:00
ORD000058,CUST0048,PROD025,1,51185.98,completed,Debit Card,Pune,2026-05-01 20:47:00
ORD000059,CUST0155,PROD028,1,12299.59,returned,Net Banking,Jaipur,2026-05-01 16:51:00
ORD000060,CUST0079,PROD021,1,99307.42,completed,Debit Card,Bangalore,2026-05-01 17:20:00
ORD000061,CUST0091,PROD047,1,130570.56,completed,Debit Card,Hyderabad,2026-05-01 22:22:00
ORD000062,CUST0192,PROD026,1,54815.01,completed,UPI,Bangalore,2026-05-01 09:04:00
ORD000063,CUST0094,PROD016,1,116888.05,completed,EMI,Mumbai,2026-05-01 22:02:00
ORD000064,CUST0196,PROD024,1,56116.0,completed,Net Banking,Jaipur,2026-05-01 12:43:00
ORD000065,CUST0030,PROD018,1,37816.94,completed,Net Banking,Ahmedabad,2026-05-01 19:25:00
ORD000066,CUST0181,PROD017,1,116357.19,completed,EMI,Hyderabad,2026-05-01 20:58:00
ORD000067,CUST0045,PROD055,1,11570.78,failed,Debit Card,Delhi,2026-05-01 23:12:00
ORD000068,CUST0075,PROD005,1,82724.57,failed,Net Banking,Bangalore,2026-05-01 18:42:00
ORD000069,CUST0061,PROD013,1,118913.82,pending,UPI,Pune,2026-05-01 19:32:00
ORD000070,CUST0023,PROD036,2,39801.6,completed,Debit Card,Ahmedabad,2026-05-01 19:29:00
ORD000071,CUST0082,PROD037,1,11525.73,completed,Debit Card,Ahmedabad,2026-05-01 21:49:00
ORD000072,CUST0151,PROD050,2,165839.72,completed,Net Banking,Kolkata,2026-05-01 19:08:00
ORD000073,CUST0042,PROD010,1,45966.62,completed,Net Banking,Pune,2026-05-01 09:53:00
ORD000074,CUST0142,PROD013,1,95441.04,completed,Credit Card,Surat,2026-05-01 17:54:00
ORD000075,CUST0040,PROD038,1,141270.24,completed,EMI,Surat,2026-05-01 10:32:00
ORD000076,CUST0008,PROD003,2,247745.64,completed,EMI,Hyderabad,2026-05-01 18:53:00
ORD000077,CUST0128,PROD040,1,96029.18,failed,EMI,Hyderabad,2026-05-01 14:49:00
ORD000078,CUST0077,PROD052,1,102906.13,completed,UPI,Bangalore,2026-05-01 17:30:00
ORD000079,CUST0037,PROD014,1,51358.79,completed,Credit Card,Pune,2026-05-01 22:26:00
ORD000080,CUST0082,PROD033,1,84466.86,completed,UPI,Hyderabad,2026-05-01 20:08:00
ORD000081,CUST0099,PROD004,1,43886.69,pending,Debit Card,Chennai,2026-05-01 22:15:00
ORD000082,CUST0049,PROD037,1,108308.7,completed,Debit Card,Jaipur,2026-05-01 13:52:00
ORD000083,CUST0101,PROD032,2,7929.72,completed,Net Banking,Chennai,2026-05-01 22:31:00
ORD000084,CUST0168,PROD032,1,89829.06,completed,Credit Card,Jaipur,2026-05-01 19:03:00
ORD000085,CUST0187,PROD009,1,132427.13,completed,Debit Card,Pune,2026-05-01 08:54:00
ORD000086,CUST0142,PROD036,1,29600.97,completed,Debit Card,Jaipur,2026-05-01 09:25:00
ORD000087,CUST0175,PROD053,1,148369.06,completed,Net Banking,Delhi,2026-05-01 22:48:00
ORD000088,CUST0094,PROD022,1,83895.86,completed,Net Banking,Surat,2026-05-01 20:23:00
ORD000089,CUST0086,PROD003,1,20986.94,pending,EMI,Ahmedabad,2026-05-01 20:32:00
ORD000090,CUST0157,PROD009,2,99061.78,completed,Debit Card,Surat,2026-05-01 12:38:00
ORD000091,CUST0126,PROD054,1,76702.26,completed,Credit Card,Ahmedabad,2026-05-01 17:37:00
ORD000092,CUST0150,PROD008,1,146994.76,completed,UPI,Surat,2026-05-01 08:23:00
ORD000093,CUST0149,PROD051,3,437467.5,completed,UPI,Surat,2026-05-01 23:16:00
ORD000094,CUST0098,PROD047,1,93150.5,completed,Net Banking,Mumbai,2026-05-01 23:10:00
ORD000095,CUST0106,PROD021,1,63107.65,completed,Debit Card,Jaipur,2026-05-01 11:12:00
ORD000096,CUST0036,PROD047,2,19622.1,completed,EMI,Pune,2026-05-01 23:55:00
ORD000097,CUST0137,PROD012,1,69219.7,completed,Credit Card,Hyderabad,2026-05-01 23:33:00
ORD000098,CUST0058,PROD018,3,251801.85,failed,Credit Card,Hyderabad,2026-05-01 23:12:00
ORD000099,CUST0144,PROD021,1,72230.61,failed,Credit Card,Hyderabad,2026-05-01 14:44:00
ORD000100,CUST0102,PROD025,1,134416.19,pending,Net Banking,Hyderabad,2026-05-01 11:36:00
ORD000101,CUST0114,PROD006,3,156844.05,completed,Debit Card,Chennai,2026-05-01 09:18:00
ORD000102,CUST0036,PROD036,1,104577.61,completed,EMI,Chennai,2026-05-01 14:52:00
ORD000103,CUST0060,PROD034,1,34237.91,completed,Debit Card,Pune,2026-05-01 15:03:00
ORD000104,CUST0141,PROD009,1,1274.63,returned,Net Banking,Kolkata,2026-05-01 23:06:00
ORD000105,CUST0083,PROD049,1,144605.15,completed,UPI,Delhi,2026-05-01 23:30:00
ORD000106,CUST0045,PROD055,1,140532.07,completed,Net Banking,Mumbai,2026-05-01 15:34:00
ORD000107,CUST0075,PROD048,1,144338.64,pending,UPI,Hyderabad,2026-05-01 20:50:00
ORD000108,CUST0165,PROD019,3,205275.57,completed,Debit Card,Bangalore,2026-05-01 11:59:00
ORD000109,CUST0188,PROD008,1,49937.27,completed,Credit Card,Bangalore,2026-05-01 22:17:00
ORD000110,CUST0194,PROD019,1,85383.29,completed,EMI,Kolkata,2026-05-01 08:47:00
ORD000111,CUST0048,PROD026,1,100553.75,returned,Debit Card,Pune,2026-05-01 21:32:00
ORD000112,CUST0069,PROD016,1,67286.96,returned,Credit Card,Surat,2026-05-01 15:00:00
ORD000113,CUST0171,PROD045,1,35827.24,completed,Credit Card,Bangalore,2026-05-01 08:16:00
ORD000114,CUST0080,PROD057,1,105681.78,completed,Credit Card,Pune,2026-05-01 20:43:00
ORD000115,CUST0192,PROD031,3,70203.72,returned,Credit Card,Kolkata,2026-05-01 15:14:00
ORD000116,CUST0196,PROD043,1,123927.72,completed,EMI,Delhi,2026-05-01 23:48:00
ORD000117,CUST0029,PROD005,1,137628.08,completed,EMI,Jaipur,2026-05-01 22:33:00
ORD000118,CUST0134,PROD011,1,49553.59,completed,Net Banking,Surat,2026-05-01 14:36:00
ORD000119,CUST0117,PROD029,2,242798.94,completed,Debit Card,Ahmedabad,2026-05-01 23:05:00
ORD000120,CUST0006,PROD052,1,46571.35,completed,UPI,Chennai,2026-05-01 09:35:00
ORD000121,CUST0016,PROD045,1,10032.11,failed,UPI,Ahmedabad,2026-05-01 10:02:00
ORD000122,CUST0165,PROD050,1,20746.62,returned,Debit Card,Pune,2026-05-01 09:18:00
ORD000123,CUST0175,PROD025,2,113318.02,returned,EMI,Bangalore,2026-05-01 20:28:00
ORD000124,CUST0033,PROD035,1,59262.27,completed,Net Banking,Mumbai,2026-05-01 19:07:00
ORD000125,CUST0137,PROD047,1,81894.58,completed,Net Banking,Chennai,2026-05-01 08:19:00
ORD000126,CUST0186,PROD013,1,140642.85,completed,UPI,Kolkata,2026-05-01 22:22:00
ORD000127,CUST0115,PROD007,1,89294.65,completed,UPI,Chennai,2026-05-01 08:15:00
ORD000128,CUST0199,PROD035,1,32981.75,completed,EMI,Hyderabad,2026-05-01 09:25:00
ORD000129,CUST0154,PROD037,2,96352.2,completed,Credit Card,Chennai,2026-05-01 15:52:00
ORD000130,CUST0106,PROD043,1,78427.03,completed,UPI,Jaipur,2026-05-01 17:56:00
ORD000131,CUST0089,PROD036,1,74595.31,failed,Debit Card,Jaipur,2026-05-01 13:40:00
ORD000132,CUST0048,PROD010,1,45333.33,completed,Debit Card,Chennai,2026-05-01 18:44:00
ORD000133,CUST0015,PROD010,2,241927.08,completed,Debit Card,Jaipur,2026-05-01 15:19:00
ORD000134,CUST0021,PROD014,1,49874.32,failed,Credit Card,Delhi,2026-05-01 12:24:00
ORD000135,CUST0011,PROD044,1,90942.93,pending,Net Banking,Surat,2026-05-01 14:03:00
ORD000136,CUST0004,PROD022,1,45826.61,completed,Net Banking,Delhi,2026-05-01 14:30:00
ORD000137,CUST0102,PROD039,1,105713.4,failed,EMI,Pune,2026-05-01 23:58:00
ORD000138,CUST0067,PROD042,1,54209.3,completed,Debit Card,Ahmedabad,2026-05-01 17:24:00
ORD000139,CUST0082,PROD031,3,343090.59,failed,Credit Card,Pune,2026-05-01 11:51:00
ORD000140,CUST0005,PROD015,1,111317.23,completed,EMI,Surat,2026-05-01 21:02:00
ORD000141,CUST0146,PROD022,1,34887.78,pending,Debit Card,Jaipur,2026-05-01 21:18:00
ORD000142,CUST0165,PROD032,1,144992.99,completed,Debit Card,Bangalore,2026-05-01 18:16:00
ORD000143,CUST0139,PROD035,1,73503.29,returned,UPI,Jaipur,2026-05-01 19:10:00
ORD000144,CUST0196,PROD053,2,200796.44,completed,Net Banking,Chennai,2026-05-01 09:53:00
ORD000145,CUST0096,PROD014,1,76107.07,completed,EMI,Ahmedabad,2026-05-01 10:45:00
ORD000146,CUST0005,PROD036,1,61995.11,completed,Credit Card,Jaipur,2026-05-01 23:01:00
ORD000147,CUST0046,PROD045,1,101267.93,completed,UPI,Jaipur,2026-05-01 17:01:00
ORD000148,CUST0091,PROD034,1,38236.52,completed,Debit Card,Delhi,2026-05-01 12:15:00
ORD000149,CUST0058,PROD016,1,148539.84,completed,UPI,Mumbai,2026-05-01 19:25:00
ORD000150,CUST0164,PROD036,1,71662.76,completed,Net Banking,Delhi,2026-05-01 10:25:00
ORD000151,CUST0025,PROD051,1,50024.96,failed,UPI,Chennai,2026-05-01 23:54:00
ORD000152,CUST0070,PROD057,2,170468.46,completed,UPI,Hyderabad,2026-05-01 14:57:00
ORD000153,CUST0054,PROD021,2,5681.78,completed,Debit Card,Delhi,2026-05-01 09:11:00
ORD000154,CUST0100,PROD037,1,125280.26,completed,EMI,Pune,2026-05-01 17:10:00
ORD000155,CUST0186,PROD051,1,148277.45,completed,Credit Card,Mumbai,2026-05-01 20:48:00
ORD000156,CUST0197,PROD005,1,51418.62,completed,EMI,Kolkata,2026-05-01 11:27:00
ORD000157,CUST0126,PROD051,1,148891.59,completed,EMI,Kolkata,2026-05-01 18:01:00
ORD000158,CUST0198,PROD043,1,57320.87,completed,Net Banking,Delhi,2026-05-01 21:11:00
ORD000159,CUST0040,PROD046,1,117691.6,completed,Credit Card,Pune,2026-05-01 10:17:00
ORD000160,CUST0195,PROD020,1,66988.01,completed,Net Banking,Delhi,2026-05-01 11:05:00
ORD000161,CUST0027,PROD036,1,77109.91,completed,Credit Card,Jaipur,2026-05-01 13:27:00
ORD000162,CUST0004,PROD021,1,129625.87,completed,Debit Card,Delhi,2026-05-01 10:38:00
ORD000163,CUST0036,PROD044,1,57419.44,completed,Credit Card,Ahmedabad,2026-05-01 15:36:00
ORD000164,CUST0124,PROD018,1,63454.8,pending,Credit Card,Hyderabad,2026-05-01 12:04:00
ORD000165,CUST0118,PROD039,1,92691.98,completed,Credit Card,Mumbai,2026-05-01 15:46:00
ORD000166,CUST0085,PROD025,2,241418.86,completed,Debit Card,Surat,2026-05-01 20:21:00
ORD000167,CUST0081,PROD045,1,30527.3,completed,Debit Card,Pune,2026-05-01 12:19:00
ORD000168,CUST0063,PROD032,1,145180.58,completed,Credit Card,Kolkata,2026-05-01 17:47:00
ORD000169,CUST0140,PROD013,2,178075.88,completed,EMI,Mumbai,2026-05-01 19:07:00
ORD000170,CUST0178,PROD052,1,44054.02,completed,Debit Card,Ahmedabad,2026-05-01 22:45:00
ORD000171,CUST0184,PROD017,1,98970.11,completed,Debit Card,Delhi,2026-05-01 12:40:00
ORD000172,CUST0178,PROD026,1,80387.93,completed,UPI,Pune,2026-05-01 22:38:00
ORD000173,CUST0043,PROD043,1,99871.74,completed,UPI,Surat,2026-05-01 10:06:00
ORD000174,CUST0003,PROD051,1,64853.1,completed,Net Banking,Jaipur,2026-05-01 20:48:00
ORD000175,CUST0151,PROD030,1,115965.16,completed,Net Banking,Pune,2026-05-01 15:28:00
ORD000176,CUST0022,PROD027,1,138121.86,completed,Net Banking,Pune,2026-05-01 08:30:00
ORD000177,CUST0090,PROD014,1,78406.67,completed,Debit Card,Ahmedabad,2026-05-01 17:21:00
ORD000178,CUST0006,PROD052,1,106761.46,pending,UPI,Bangalore,2026-05-01 18:04:00
ORD000179,CUST0110,PROD011,1,49982.95,returned,Net Banking,Kolkata,2026-05-01 15:33:00
ORD000180,CUST0189,PROD028,1,59639.57,completed,Net Banking,Ahmedabad,2026-05-01 13:11:00
ORD000181,CUST0193,PROD014,1,31264.78,completed,UPI,Surat,2026-05-01 21:24:00
ORD000182,CUST0051,PROD012,2,110372.12,completed,Credit Card,Ahmedabad,2026-05-01 11:51:00
ORD000183,CUST0090,PROD026,1,88257.2,completed,Debit Card,Surat,2026-05-01 18:38:00
ORD000184,CUST0158,PROD052,1,44968.0,completed,Net Banking,Pune,2026-05-01 13:52:00
ORD000185,CUST0037,PROD012,1,56309.26,completed,Debit Card,Surat,2026-05-01 11:15:00
ORD000186,CUST0138,PROD012,1,73257.2,completed,Net Banking,Jaipur,2026-05-01 12:36:00
ORD000187,CUST0116,PROD012,1,47529.71,completed,Credit Card,Mumbai,2026-05-01 13:31:00
ORD000188,CUST0130,PROD025,1,144592.45,completed,Debit Card,Ahmedabad,2026-05-01 23:08:00
ORD000189,CUST0145,PROD032,2,51008.8,completed,Net Banking,Hyderabad,2026-05-01 21:45:00
ORD000190,CUST0118,PROD019,1,25647.24,completed,Debit Card,Jaipur,2026-05-01 09:17:00
ORD000191,CUST0094,PROD050,1,81694.37,completed,UPI,Ahmedabad,2026-05-01 11:36:00
ORD000192,CUST0064,PROD054,1,98223.92,completed,UPI,Ahmedabad,2026-05-01 14:27:00
ORD000193,CUST0031,PROD006,2,132281.9,completed,Net Banking,Chennai,2026-05-01 16:22:00
ORD000194,CUST0158,PROD041,1,64510.98,completed,Net Banking,Chennai,2026-05-01 19:55:00
ORD000195,CUST0044,PROD018,1,89730.22,completed,Credit Card,Hyderabad,2026-05-01 09:36:00
ORD000196,CUST0035,PROD044,1,122369.55,returned,Debit Card,Mumbai,2026-05-01 16:54:00
ORD000197,CUST0064,PROD045,1,129978.78,completed,Credit Card,Chennai,2026-05-01 16:55:00
ORD000198,CUST0107,PROD041,1,40673.21,completed,UPI,Delhi,2026-05-01 20:31:00
ORD000199,CUST0095,PROD045,1,140482.25,completed,Debit Card,Pune,2026-05-01 20:32:00
ORD000200,CUST0118,PROD047,1,14424.68,completed,Credit Card,Delhi,2026-05-01 08:55:00
