order_id,customer_id,product_id,quantity,amount,status,payment_method,city,created_at
ORD000226,CUST0004,PROD001,1,7083.67,completed,Debit Card,Pune,2026-05-02 11:14:00
ORD000227,CUST0183,PROD055,1,5786.85,completed,Debit Card,Chennai,2026-05-02 20:58:00
ORD000228,CUST0020,PROD047,1,48330.3,completed,UPI,Jaipur,2026-05-02 18:15:00
ORD000229,CUST0103,PROD034,1,147221.37,completed,Debit Card,Hyderabad,2026-05-02 09:11:00
ORD000230,CUST0052,PROD030,1,1691.39,completed,Credit Card,Surat,2026-05-02 17:20:00
ORD000231,CUST0199,PROD032,1,149669.17,completed,EMI,Chennai,2026-05-02 15:29:00
ORD000232,CUST0089,PROD002,2,70666.32,completed,UPI,Pune,2026-05-02 12:00:00
ORD000233,CUST0079,PROD055,1,110843.36,completed,EMI,Chennai,2026-05-02 08:48:00
ORD000234,CUST0024,PROD010,3,320676.12,completed,Net Banking,Jaipur,2026-05-02 21:31:00
ORD000235,CUST0022,PROD030,2,292391.88,completed,EMI,Bangalore,2026-05-02 21:44:00
ORD000236,CUST0034,PROD004,1,65529.94,completed,Credit Card,Pune,2026-05-02 20:04:00
ORD000237,CUST0070,PROD021,2,96099.26,completed,Net Banking,Bangalore,2026-05-02 20:44:00
ORD000238,CUST0105,PROD029,1,70175.24,completed,Credit Card,Chennai,2026-05-02 11:09:00
ORD000239,CUST0041,PROD055,1,18427.08,pending,Credit Card,Surat,2026-05-02 22:19:00
ORD000240,CUST0183,PROD021,2,45348.82,completed,Credit Card,Kolkata,2026-05-02 09:13:00
ORD000241,CUST0008,PROD053,1,148606.15,returned,Debit Card,Jaipur,2026-05-02 09:43:00
ORD000242,CUST0032,PROD052,1,119174.56,completed,Net Banking,Bangalore,2026-05-02 15:06:00
ORD000243,CUST0166,PROD044,1,94729.48,completed,EMI,Hyderabad,2026-05-02 14:52:00
ORD000244,CUST0114,PROD013,3,406269.48,pending,UPI,Pune,2026-05-02 10:01:00
ORD000245,CUST0147,PROD004,2,51228.78,completed,Debit Card,Ahmedabad,2026-05-02 11:02:00
ORD000246,CUST0048,PROD012,1,53414.52,completed,Debit Card,Bangalore,2026-05-02 08:24:00
ORD000247,CUST0128,PROD016,1,97268.12,completed,EMI,Ahmedabad,2026-05-02 09:39:00
ORD000248,CUST0165,PROD009,1,63175.61,failed,EMI,Chennai,2026-05-02 09:05:00
ORD000249,CUST0125,PROD023,1,72212.82,completed,EMI,Jaipur,2026-05-02 08:24:00
ORD000250,CUST0057,PROD002,1,48172.2,completed,Credit Card,Mumbai,2026-05-02 18:24:00
ORD000251,CUST0041,PROD038,1,149941.06,completed,Net Banking,Hyderabad,2026-05-02 23:33:00
ORD000252,CUST0100,PROD015,3,259697.91,completed,Net Banking,Bangalore,2026-05-02 09:48:00
ORD000253,CUST0152,PROD048,1,104795.17,completed,Credit Card,Surat,2026-05-02 15:37:00
ORD000254,CUST0127,PROD054,2,296413.86,completed,Net Banking,Ahmedabad,2026-05-02 12:36:00
ORD000255,CUST0135,PROD039,1,33211.94,completed,Credit Card,Surat,2026-05-02 09:05:00
ORD000256,CUST0083,PROD046,1,27030.25,completed,Net Banking,Surat,2026-05-02 14:51:00
ORD000257,CUST0019,PROD034,1,129170.09,completed,Debit Card,Surat,2026-05-02 12:49:00
ORD000258,CUST0188,PROD009,1,146391.17,failed,Debit Card,Pune,2026-05-02 11:21:00
ORD000259,CUST0158,PROD045,3,400485.69,pending,Net Banking,Surat,2026-05-02 13:45:00
ORD000260,CUST0046,PROD045,1,44530.33,completed,EMI,Kolkata,2026-05-02 13:24:00
ORD000261,CUST0057,PROD052,1,145145.99,completed,UPI,Ahmedabad,2026-05-02 09:11:00
ORD000262,CUST0082,PROD016,1,52348.11,completed,UPI,Pune,2026-05-02 12:21:00
ORD000263,CUST0090,PROD016,1,104129.82,completed,UPI,Mumbai,2026-05-02 22:00:00
ORD000264,CUST0106,PROD027,1,145380.72,completed,Debit Card,Pune,2026-05-02 09:24:00
ORD000265,CUST0167,PROD051,2,259351.16,completed,Net Banking,Bangalore,2026-05-02 20:06:00
ORD000266,CUST0082,PROD003,1,44588.84,completed,UPI,Delhi,2026-05-02 22:04:00
ORD000267,CUST0141,PROD011,2,219863.54,failed,UPI,Pune,2026-05-02 18:10:00
ORD000268,CUST0112,PROD042,1,25167.08,completed,UPI,Pune,2026-05-02 23:45:00
ORD000269,CUST0187,PROD036,1,108444.7,completed,Credit Card,Hyderabad,2026-05-02 14:12:00
ORD000270,CUST0126,PROD037,1,82674.56,completed,Credit Card,Mumbai,2026-05-02 15:06:00
ORD000271,CUST0123,PROD043,1,93951.1,completed,UPI,Chennai,2026-05-02 21:05:00
ORD000272,CUST0030,PROD006,1,71298.81,completed,Debit Card,Ahmedabad,2026-05-02 13:40:00
ORD000273,CUST0100,PROD006,1,96459.02,completed,Debit Card,Pune,2026-05-02 23:57:00
ORD000274,CUST0058,PROD029,1,70026.16,pending,EMI,Mumbai,2026-05-02 13:28:00
ORD000275,CUST0089,PROD007,1,13313.24,pending,Debit Card,Surat,2026-05-02 12:48:00
ORD000276,CUST0108,PROD025,1,122851.58,returned,Debit Card,Surat,2026-05-02 15:35:00
ORD000277,CUST0183,PROD026,1,135465.19,completed,EMI,Jaipur,2026-05-02 15:30:00
ORD000278,CUST0043,PROD029,2,52690.82,returned,Net Banking,Bangalore,2026-05-02 12:07:00
ORD000279,CUST0161,PROD044,1,65591.29,completed,EMI,Hyderabad,2026-05-02 09:27:00
ORD000280,CUST0100,PROD052,1,10518.29,completed,EMI,Pune,2026-05-02 18:58:00
ORD000281,CUST0180,PROD056,1,2348.39,completed,EMI,Kolkata,2026-05-02 16:33:00
ORD000282,CUST0195,PROD037,1,88396.15,returned,UPI,Delhi,2026-05-02 11:26:00
ORD000283,CUST0106,PROD035,1,132080.3,completed,Debit Card,Surat,2026-05-02 11:50:00
ORD000284,CUST0156,PROD026,1,22005.97,completed,Debit Card,Mumbai,2026-05-02 23:02:00
ORD000285,CUST0191,PROD045,2,72036.2,completed,Credit Card,Pune,2026-05-02 20:56:00
ORD000286,CUST0126,PROD020,2,93973.84,pending,UPI,Chennai,2026-05-02 08:21:00
ORD000287,CUST0083,PROD029,3,348652.86,completed,Debit Card,Surat,2026-05-02 12:19:00
ORD000288,CUST0125,PROD053,1,61371.97,completed,Credit Card,Mumbai,2026-05-02 10:12:00
ORD000289,CUST0200,PROD033,1,60806.08,pending,EMI,Mumbai,2026-05-02 13:04:00
ORD000290,CUST0064,PROD013,2,251256.02,completed,UPI,Pune,2026-05-02 13:12:00
ORD000291,CUST0163,PROD030,1,76016.39,failed,UPI,Chennai,2026-05-02 14:17:00
ORD000292,CUST0122,PROD012,1,144097.8,completed,Credit Card,Pune,2026-05-02 19:31:00
ORD000293,CUST0024,PROD048,2,249430.2,completed,Debit Card,Mumbai,2026-05-02 13:53:00
ORD000294,CUST0166,PROD014,1,128638.12,completed,Net Banking,Hyderabad,2026-05-02 13:54:00
ORD000295,CUST0175,PROD050,1,145087.18,completed,Net Banking,Bangalore,2026-05-02 21:32:00
ORD000296,CUST0183,PROD052,1,141479.24,returned,Credit Card,Kolkata,2026-05-02 08:14:00
ORD000297,CUST0078,PROD017,1,33122.25,completed,EMI,Kolkata,2026-05-02 20:54:00
ORD000298,CUST0096,PROD043,1,144989.58,completed,EMI,Surat,2026-05-02 11:00:00
ORD000299,CUST0071,PROD031,1,10043.64,completed,Credit Card,Hyderabad,2026-05-02 17:19:00
ORD000300,CUST0015,PROD049,1,36425.16,pending,EMI,Kolkata,2026-05-02 17:12:00
ORD000301,CUST0076,PROD002,1,98482.39,completed,Debit Card,Kolkata,2026-05-02 18:43:00
ORD000302,CUST0049,PROD046,1,149215.68,completed,Net Banking,Jaipur,2026-05-02 20:47:00
ORD000303,CUST0044,PROD023,2,152687.14,pending,EMI,Bangalore,2026-05-02 23:58:00
ORD000304,CUST0144,PROD048,1,39168.45,completed,Net Banking,Pune,2026-05-02 17:06:00
ORD000305,CUST0108,PROD048,1,130779.12,pending,Credit Card,Pune,2026-05-02 10:14:00
ORD000306,CUST0014,PROD055,1,18108.33,pending,EMI,Surat,2026-05-02 16:37:00
ORD000307,CUST0175,PROD033,2,36824.96,completed,Credit Card,Kolkata,2026-05-02 10:30:00
ORD000308,CUST0088,PROD009,2,297712.0,completed,EMI,Ahmedabad,2026-05-02 09:55:00
ORD000309,CUST0125,PROD012,2,233903.42,completed,Net Banking,Pune,2026-05-02 12:20:00
ORD000310,CUST0044,PROD014,1,114298.4,completed,Net Banking,Ahmedabad,2026-05-02 09:00:00
ORD000311,CUST0110,PROD041,1,64696.75,returned,Debit Card,Mumbai,2026-05-02 10:08:00
ORD000312,CUST0083,PROD024,1,142535.26,completed,EMI,Chennai,2026-05-02 09:34:00
ORD000313,CUST0178,PROD047,1,37699.06,pending,Credit Card,Bangalore,2026-05-02 08:43:00
ORD000314,CUST0012,PROD020,1,25469.52,completed,Credit Card,Ahmedabad,2026-05-02 11:24:00
ORD000315,CUST0126,PROD009,2,103477.12,completed,Net Banking,Bangalore,2026-05-02 18:27:00
ORD000316,CUST0055,PROD047,1,147739.49,completed,EMI,Jaipur,2026-05-02 20:01:00
ORD000317,CUST0097,PROD042,1,118923.01,pending,Credit Card,Jaipur,2026-05-02 13:07:00
ORD000318,CUST0006,PROD043,3,49988.88,completed,UPI,Kolkata,2026-05-02 09:38:00
ORD000319,CUST0040,PROD017,1,71422.25,completed,UPI,Hyderabad,2026-05-02 22:24:00
ORD000320,CUST0156,PROD034,1,40861.58,completed,Debit Card,Delhi,2026-05-02 21:42:00
ORD000321,CUST0156,PROD007,1,74911.99,completed,Credit Card,Jaipur,2026-05-02 11:18:00
ORD000322,CUST0141,PROD019,1,24475.85,completed,Net Banking,Ahmedabad,2026-05-02 14:22:00
ORD000323,CUST0029,PROD043,1,13805.92,pending,Debit Card,Bangalore,2026-05-02 18:15:00
ORD000324,CUST0066,PROD047,1,108674.65,completed,Debit Card,Hyderabad,2026-05-02 10:49:00
ORD000325,CUST0011,PROD053,1,26617.92,pending,Credit Card,Pune,2026-05-02 16:29:00
ORD000326,CUST0012,PROD055,1,113851.5,completed,Net Banking,Bangalore,2026-05-02 21:47:00
ORD000327,CUST0188,PROD040,2,81224.52,completed,Credit Card,Bangalore,2026-05-02 18:22:00
ORD000328,CUST0099,PROD030,1,41139.05,completed,Debit Card,Kolkata,2026-05-02 11:25:00
ORD000329,CUST0041,PROD047,1,9267.64,completed,EMI,Ahmedabad,2026-05-02 13:07:00
ORD000330,CUST0008,PROD050,1,54110.54,pending,Net Banking,Ahmedabad,2026-05-02 22:11:00
ORD000331,CUST0067,PROD029,2,14745.72,completed,UPI,Jaipur,2026-05-02 23:07:00
ORD000332,CUST0180,PROD034,2,157407.84,completed,Debit Card,Chennai,2026-05-02 15:42:00
ORD000333,CUST0143,PROD042,1,58039.05,failed,EMI,Mumbai,2026-05-02 23:22:00
ORD000334,CUST0127,PROD033,2,254804.82,pending,UPI,Ahmedabad,2026-05-02 08:41:00
ORD000335,CUST0058,PROD018,1,8027.43,completed,Debit Card,Kolkata,2026-05-02 18:15:00
ORD000336,CUST0023,PROD052,1,86168.72,pending,Debit Card,Pune,2026-05-02 15:05:00
ORD000337,CUST0106,PROD002,1,15845.18,completed,EMI,Mumbai,2026-05-02 11:31:00
ORD000338,CUST0131,PROD040,1,95811.95,completed,Debit Card,Pune,2026-05-02 10:50:00
ORD000339,CUST0085,PROD015,1,126725.46,completed,EMI,Surat,2026-05-02 19:52:00
ORD000340,CUST0025,PROD046,1,68153.6,completed,Net Banking,Mumbai,2026-05-02 23:45:00
ORD000341,CUST0134,PROD052,2,88303.08,completed,UPI,Mumbai,2026-05-02 18:22:00
ORD000342,CUST0105,PROD046,1,111505.38,completed,EMI,Chennai,2026-05-02 13:31:00
ORD000343,CUST0049,PROD026,2,65461.26,completed,UPI,Kolkata,2026-05-02 14:07:00
ORD000344,CUST0198,PROD044,1,88527.26,failed,Debit Card,Surat,2026-05-02 09:59:00
ORD000345,CUST0111,PROD048,1,7761.46,pending,Debit Card,Jaipur,2026-05-02 12:31:00
ORD000346,CUST0027,PROD047,1,122379.0,completed,EMI,Surat,2026-05-02 13:44:00
ORD000347,CUST0178,PROD027,2,293870.72,completed,Credit Card,Kolkata,2026-05-02 18:32:00
ORD000348,CUST0155,PROD009,1,21157.91,completed,EMI,Hyderabad,2026-05-02 18:18:00
ORD000349,CUST0052,PROD036,1,95071.2,completed,Credit Card,Pune,2026-05-02 18:45:00
ORD000350,CUST0178,PROD012,1,75832.07,completed,UPI,Pune,2026-05-02 12:45:00
ORD000351,CUST0173,PROD043,1,106663.48,completed,EMI,Hyderabad,2026-05-02 23:37:00
ORD000352,CUST0038,PROD007,1,4278.19,completed,UPI,Chennai,2026-05-02 21:51:00
ORD000353,CUST0038,PROD019,1,102666.85,pending,Credit Card,Chennai,2026-05-02 16:48:00
ORD000354,CUST0173,PROD007,2,185216.54,completed,Net Banking,Jaipur,2026-05-02 09:22:00
ORD000355,CUST0074,PROD051,1,119923.85,completed,UPI,Kolkata,2026-05-02 20:15:00
ORD000356,CUST0142,PROD044,3,141725.31,completed,Credit Card,Chennai,2026-05-02 20:26:00
ORD000357,CUST0166,PROD041,1,105842.05,completed,EMI,Jaipur,2026-05-02 22:53:00
ORD000358,CUST0046,PROD013,1,44479.57,returned,UPI,Bangalore,2026-05-02 14:49:00
ORD000359,CUST0072,PROD025,1,6574.82,completed,Net Banking,Bangalore,2026-05-02 13:47:00
ORD000360,CUST0011,PROD046,1,140655.42,completed,Credit Card,Surat,2026-05-02 16:00:00
ORD000361,CUST0078,PROD040,2,253098.86,completed,EMI,Jaipur,2026-05-02 09:49:00
ORD000362,CUST0048,PROD021,1,79046.56,completed,EMI,Bangalore,2026-05-02 19:04:00
ORD000363,CUST0055,PROD006,1,52735.74,completed,Credit Card,Pune,2026-05-02 21:34:00
ORD000364,CUST0144,PROD040,3,239428.74,pending,UPI,Delhi,2026-05-02 17:13:00
ORD000365,CUST0160,PROD042,1,92248.31,completed,UPI,Pune,2026-05-02 19:28:00
ORD000366,CUST0139,PROD008,1,58188.45,completed,UPI,Jaipur,2026-05-02 20:58:00
ORD000367,CUST0076,PROD029,2,146554.6,failed,Net Banking,Pune,2026-05-02 19:32:00
ORD000368,CUST0002,PROD050,1,80927.24,completed,Net Banking,Chennai,2026-05-02 10:06:00
ORD000369,CUST0190,PROD035,1,124397.93,completed,UPI,Bangalore,2026-05-02 21:53:00
ORD000370,CUST0014,PROD003,1,13584.37,completed,Credit Card,Jaipur,2026-05-02 08:29:00
ORD000371,CUST0116,PROD017,2,122882.2,completed,Debit Card,Pune,2026-05-02 10:36:00
ORD000372,CUST0185,PROD035,1,1381.89,completed,EMI,Mumbai,2026-05-02 08:24:00
ORD000373,CUST0176,PROD007,2,87661.14,completed,UPI,Hyderabad,2026-05-02 10:22:00
ORD000374,CUST0041,PROD043,1,5107.46,completed,Net Banking,Kolkata,2026-05-02 22:24:00
ORD000375,CUST0187,PROD044,1,133103.23,completed,UPI,Jaipur,2026-05-02 17:40:00
ORD000376,CUST0138,PROD037,1,89699.91,completed,UPI,Hyderabad,2026-05-02 12:07:00
ORD000377,CUST0106,PROD047,1,51905.82,failed,EMI,Bangalore,2026-05-02 14:47:00
ORD000378,CUST0030,PROD054,1,38284.9,completed,EMI,Mumbai,2026-05-02 13:11:00
ORD000379,CUST0065,PROD019,1,100916.94,completed,EMI,Ahmedabad,2026-05-02 22:41:00
ORD000380,CUST0073,PROD042,1,35562.66,completed,Net Banking,Pune,2026-05-02 18:22:00
ORD000381,CUST0150,PROD043,1,46198.49,completed,EMI,Pune,2026-05-02 23:28:00
ORD000382,CUST0057,PROD021,1,37303.18,completed,Debit Card,Hyderabad,2026-05-02 18:27:00
ORD000383,CUST0119,PROD022,1,131743.93,completed,Credit Card,Ahmedabad,2026-05-02 19:08:00
ORD000384,CUST0036,PROD006,1,126348.05,failed,Net Banking,Hyderabad,2026-05-02 11:11:00
ORD000385,CUST0162,PROD002,1,127513.3,completed,EMI,Surat,2026-05-02 10:46:00
ORD000386,CUST0140,PROD003,1,82963.3,failed,EMI,Ahmedabad,2026-05-02 20:49:00
ORD000387,CUST0075,PROD050,1,88645.31,completed,EMI,Jaipur,2026-05-02 12:23:00
ORD000388,CUST0158,PROD001,1,99570.43,completed,EMI,Bangalore,2026-05-02 10:25:00
ORD000389,CUST0038,PROD037,1,99082.29,completed,Debit Card,Pune,2026-05-02 22:10:00
ORD000390,CUST0095,PROD015,1,9897.74,completed,Net Banking,Jaipur,2026-05-02 09:14:00
ORD000391,CUST0011,PROD030,1,132292.02,returned,Credit Card,Delhi,2026-05-02 19:24:00
ORD000392,CUST0045,PROD038,1,81880.33,completed,Debit Card,Pune,2026-05-02 16:53:00
ORD000393,CUST0091,PROD015,1,77697.58,pending,Credit Card,Ahmedabad,2026-05-02 10:33:00
ORD000394,CUST0113,PROD033,1,132364.12,completed,UPI,Jaipur,2026-05-02 23:56:00
ORD000395,CUST0184,PROD011,1,54652.33,pending,Net Banking,Kolkata,2026-05-02 16:13:00
ORD000396,CUST0054,PROD044,1,72082.79,completed,Debit Card,Mumbai,2026-05-02 18:46:00
ORD000397,CUST0162,PROD038,1,24588.81,completed,EMI,Bangalore,2026-05-02 15:02:00
ORD000398,CUST0104,PROD012,1,77737.78,completed,EMI,Mumbai,2026-05-02 09:10:00
ORD000399,CUST0124,PROD039,1,148919.99,completed,Debit Card,Surat,2026-05-02 17:05:00
ORD000400,CUST0169,PROD050,1,27691.68,completed,Net Banking,Pune,2026-05-02 12:50:00
