order_id,customer_id,product_id,quantity,amount,status,payment_method,city,created_at
ORD000501,CUST0044,PROD034,2,14001.12,completed,Net Banking,Surat,2026-05-03 20:37:00
ORD000502,CUST0170,PROD001,1,10456.37,completed,Credit Card,Delhi,2026-05-03 16:03:00
ORD000503,CUST0098,PROD042,2,116570.44,completed,UPI,Pune,2026-05-03 08:18:00
ORD000504,CUST0129,PROD006,1,28369.4,returned,EMI,Mumbai,2026-05-03 23:55:00
ORD000505,CUST0101,PROD020,2,100737.32,completed,UPI,Pune,2026-05-03 09:15:00
ORD000506,CUST0129,PROD016,1,149401.16,completed,UPI,Hyderabad,2026-05-03 19:22:00
ORD000507,CUST0072,PROD002,3,424945.32,completed,Credit Card,Kolkata,2026-05-03 20:56:00
ORD000508,CUST0157,PROD034,1,144110.55,pending,Net Banking,Kolkata,2026-05-03 12:05:00
ORD000509,CUST0085,PROD020,1,136505.44,completed,Net Banking,Chennai,2026-05-03 15:36:00
ORD000510,,PROD052,1,30745.38,completed,EMI,Bangalore,2026-05-03 12:37:00
ORD000511,CUST0145,PROD010,3,295819.95,failed,Credit Card,Delhi,2026-05-03 21:58:00
ORD000512,CUST0008,PROD057,1,22255.66,completed,Debit Card,Kolkata,2026-05-03 11:11:00
ORD000513,CUST0190,PROD053,1,134172.45,completed,Net Banking,Delhi,2026-05-03 17:28:00
ORD000514,CUST0156,PROD040,1,92733.5,completed,Net Banking,Surat,2026-05-03 12:11:00
ORD000515,CUST0200,PROD023,1,12381.58,completed,EMI,Surat,2026-05-03 15:14:00
ORD000516,CUST0126,PROD012,1,127893.35,completed,Net Banking,Chennai,2026-05-03 23:45:00
ORD000517,CUST0106,PROD001,1,-138852.54,completed,Net Banking,Chennai,2026-05-03 15:02:00
ORD000518,CUST0126,PROD029,2,260271.58,completed,Debit Card,Chennai,2026-05-03 10:11:00
ORD000519,CUST0098,PROD039,1,110432.1,completed,Debit Card,Surat,2026-05-03 21:25:00
ORD000520,CUST0011,PROD030,1,-124138.01,pending,Net Banking,Jaipur,2026-05-03 09:33:00
ORD000521,CUST0162,PROD025,1,77660.94,returned,Net Banking,Hyderabad,2026-05-03 20:47:00
ORD000522,CUST0119,PROD050,2,248458.68,completed,Credit Card,Surat,2026-05-03 22:25:00
ORD000523,CUST0166,PROD010,1,69805.05,completed,EMI,Delhi,2026-05-03 09:44:00
ORD000524,CUST0101,PROD045,1,82187.86,completed,Debit Card,Mumbai,2026-05-03 13:49:00
ORD000525,CUST0117,PROD046,1,134421.34,completed,Credit Card,Bangalore,2026-05-03 13:29:00
ORD000526,CUST0022,PROD029,1,95293.83,completed,Debit Card,Jaipur,2026-05-03 11:05:00
ORD000527,CUST0086,PROD003,1,115354.92,completed,Net Banking,Bangalore,2026-05-03 13:24:00
ORD000528,CUST0080,PROD004,1,63227.46,completed,Debit Card,Hyderabad,2026-05-03 12:11:00
ORD000529,CUST0196,PROD013,2,2056.34,completed,Debit Card,Ahmedabad,2026-05-03 13:07:00
ORD000530,CUST0061,PROD039,2,264928.18,completed,Debit Card,Ahmedabad,2026-05-03 23:34:00
ORD000531,CUST0141,PROD039,1,1482.67,completed,EMI,Chennai,2026-05-03 21:28:00
ORD000532,CUST0038,PROD042,1,52678.47,pending,EMI,Surat,2026-05-03 09:11:00
ORD000533,CUST0046,PROD004,2,33557.4,completed,Credit Card,Surat,2026-05-03 17:21:00
ORD000534,CUST0024,PROD024,1,139756.23,completed,Credit Card,Pune,2026-05-03 13:29:00
ORD000535,CUST0017,PROD028,1,126574.79,completed,Net Banking,Delhi,2026-05-03 20:52:00
ORD000536,CUST0054,PROD034,1,31871.88,completed,UPI,Surat,2026-05-03 16:21:00
ORD000537,CUST0181,PROD039,1,140116.81,completed,EMI,Pune,2026-05-03 10:30:00
ORD000538,CUST0034,PROD040,1,53401.07,completed,Debit Card,Jaipur,2026-05-03 16:33:00
ORD000539,CUST0182,PROD057,2,183212.32,completed,Net Banking,Mumbai,2026-05-03 23:31:00
ORD000540,CUST0054,PROD051,1,18129.9,pending,Debit Card,Kolkata,2026-05-03 11:01:00
ORD000541,CUST0003,PROD052,1,95806.78,completed,Credit Card,Hyderabad,2026-05-03 09:21:00
ORD000542,CUST0002,PROD036,1,48926.61,completed,Credit Card,Pune,2026-05-03 10:19:00
ORD000543,CUST0050,PROD002,1,124890.39,completed,Credit Card,Ahmedabad,2026-05-03 20:46:00
ORD000544,CUST0161,PROD009,1,72483.58,completed,EMI,Pune,2026-05-03 23:51:00
ORD000545,CUST0134,PROD048,2,17750.66,completed,Credit Card,Jaipur,2026-05-03 22:50:00
ORD000546,CUST0091,PROD022,1,120030.53,completed,Net Banking,Hyderabad,2026-05-03 08:13:00
ORD000547,CUST0043,PROD041,3,241121.52,completed,Debit Card,Bangalore,2026-05-03 08:21:00
ORD000548,CUST0081,PROD020,1,105937.29,completed,Credit Card,Kolkata,2026-05-03 11:55:00
ORD000549,CUST0078,PROD024,2,136120.0,completed,Credit Card,Bangalore,2026-05-03 10:31:00
ORD000550,CUST0024,PROD050,1,30713.71,completed,UPI,Ahmedabad,2026-05-03 11:23:00
ORD000551,CUST0135,PROD031,1,109999.94,completed,Credit Card,Bangalore,2026-05-03 12:12:00
ORD000552,CUST0034,PROD034,3,305007.69,completed,UPI,Ahmedabad,2026-05-03 11:52:00
ORD000553,CUST0012,PROD008,2,2228.86,completed,EMI,Delhi,2026-05-03 20:45:00
ORD000554,CUST0169,PROD007,2,156652.74,completed,UPI,Surat,2026-05-03 18:29:00
ORD000555,CUST0074,PROD021,2,60966.1,completed,Credit Card,Ahmedabad,2026-05-03 17:40:00
ORD000556,CUST0160,PROD018,1,17611.83,completed,UPI,Chennai,2026-05-03 11:17:00
ORD000557,CUST0073,PROD010,1,141520.03,completed,Net Banking,Delhi,2026-05-03 19:35:00
ORD000558,CUST0034,PROD035,2,133650.64,completed,UPI,Delhi,2026-05-03 17:39:00
ORD000559,CUST0153,PROD026,1,27257.96,failed,Debit Card,Surat,2026-05-03 20:03:00
ORD000560,CUST0172,PROD013,1,107078.35,pending,UPI,Ahmedabad,2026-05-03 19:19:00
ORD000561,CUST0117,PROD045,2,141014.5,completed,Debit Card,Ahmedabad,2026-05-03 12:05:00
ORD000562,CUST0094,PROD040,1,39078.89,completed,Credit Card,Pune,2026-05-03 15:14:00
ORD000563,CUST0123,PROD031,1,17376.62,completed,Net Banking,Hyderabad,2026-05-03 22:31:00
ORD000564,CUST0183,PROD033,1,-15888.37,pending,Credit Card,Jaipur,2026-05-03 19:38:00
ORD000565,CUST0106,PROD030,1,60422.06,completed,Net Banking,Jaipur,2026-05-03 10:50:00
ORD000566,CUST0178,PROD022,1,31631.6,completed,Debit Card,Surat,2026-05-03 13:30:00
ORD000567,CUST0020,PROD012,1,99560.53,completed,EMI,Ahmedabad,2026-05-03 18:34:00
ORD000568,CUST0114,PROD021,1,83485.61,completed,Debit Card,Delhi,2026-05-03 11:37:00
ORD000569,CUST0084,PROD050,2,246139.86,completed,UPI,Delhi,2026-05-03 11:43:00
ORD000570,CUST0163,PROD038,1,-135536.77,pending,Net Banking,Bangalore,2026-05-03 14:52:00
ORD000571,CUST0051,PROD040,0,86900.75,completed,Credit Card,Hyderabad,2026-05-03 22:34:00
ORD000572,CUST0089,PROD028,2,215619.58,returned,EMI,Mumbai,2026-05-03 17:58:00
ORD000573,CUST0141,PROD019,1,9830.38,returned,UPI,Jaipur,2026-05-03 20:54:00
ORD000574,CUST0111,PROD056,2,10324.24,completed,Debit Card,Pune,2026-05-03 19:07:00
ORD000575,CUST0045,PROD035,1,32076.8,completed,Net Banking,Jaipur,2026-05-03 20:25:00
ORD000576,CUST0074,PROD054,2,125753.42,returned,Net Banking,Bangalore,2026-05-03 20:53:00
ORD000577,CUST0125,PROD010,1,108340.22,completed,Net Banking,Delhi,2026-05-03 08:04:00
ORD000578,CUST0179,PROD056,0,137352.56,completed,Debit Card,Surat,2026-05-03 12:41:00
ORD000579,CUST0099,PROD036,1,-123100.68,completed,Net Banking,Kolkata,2026-05-03 13:29:00
ORD000580,CUST0129,PROD047,1,35894.12,completed,EMI,Surat,2026-05-03 08:36:00
ORD000581,CUST0095,PROD037,3,218245.77,completed,Debit Card,Delhi,2026-05-03 19:02:00
ORD000582,CUST0200,PROD055,1,147558.42,completed,EMI,Delhi,2026-05-03 12:46:00
ORD000583,CUST0172,PROD048,1,99728.67,completed,EMI,Surat,2026-05-03 10:15:00
ORD000584,CUST0003,PROD022,1,80487.47,completed,EMI,Ahmedabad,2026-05-03 17:39:00
ORD000585,CUST0043,PROD052,1,44545.38,completed,EMI,Hyderabad,2026-05-03 18:26:00
ORD000586,CUST0014,PROD038,1,25777.35,completed,Credit Card,Surat,2026-05-03 16:03:00
ORD000587,CUST0072,PROD009,1,76086.62,completed,EMI,Hyderabad,2026-05-03 08:18:00
ORD000588,CUST0045,PROD048,1,17176.64,failed,Net Banking,Ahmedabad,2026-05-03 16:54:00
ORD000589,CUST0125,PROD051,1,105265.84,completed,EMI,Mumbai,2026-05-03 19:51:00
ORD000590,CUST0040,PROD039,3,420372.93,pending,Debit Card,Kolkata,2026-05-03 18:05:00
ORD000591,CUST0148,PROD041,1,25508.85,completed,Credit Card,Mumbai,2026-05-03 15:42:00
ORD000592,CUST0103,PROD004,2,51112.52,completed,Debit Card,Jaipur,2026-05-03 16:48:00
ORD000593,CUST0038,PROD025,1,71451.14,completed,Debit Card,Mumbai,2026-05-03 15:24:00
ORD000594,CUST0136,PROD025,1,101934.76,completed,UPI,Delhi,2026-05-03 17:59:00
ORD000595,CUST0086,PROD042,1,128824.17,completed,UPI,Hyderabad,2026-05-03 19:54:00
ORD000405,CUST0173,PROD048,1,36648.65,completed,Net Banking,Jaipur,2026-05-03 20:29:00
ORD000404,,PROD012,1,47333.84,completed,UPI,Mumbai,2026-05-03 18:43:00
ORD000403,CUST0057,PROD044,0,67168.36,completed,Credit Card,Chennai,2026-05-03 21:06:00
ORD000402,CUST0169,PROD004,1,140806.57,failed,Net Banking,Surat,2026-05-03 09:01:00
ORD000401,CUST0034,PROD006,3,385613.7,completed,EMI,Bangalore,2026-05-03 11:45:00
